timestamp,temp_slurry_k1,gas_flow_in1_k1,gas_flow_in2_k1,temp_offgas_k1,temp_out_water_k1,temp_zone_14_k1,temp_zone_5_k1,temp_zone_25_k1,gas_header_pressure_1,gas_header_pressure_2,fg_header_pressure,group_liquid_temp_g1,level_k1,target
2026-02-22 12:06:00,50.49,2745.49,1811.5,37.66,33.32,53.19,51.15,53.06,3.61,3.14,3.93,35.32,60.11,37.49
2026-02-22 12:12:00,50.79,2746.28,1812.26,37.49,33.23,53.29,51.39,52.96,3.61,3.14,3.92,35.38,60.35,37.37
2026-02-22 12:18:00,51.07,2747.45,1813.76,37.37,33.15,53.26,51.62,53.01,3.61,3.15,3.9,35.5,59.74,37.7
2026-02-22 12:24:00,51.34,2746.1,1809.55,37.7,33.08,53.29,51.82,53.35,3.61,3.09,3.9,35.63,60.16,37.56
2026-02-22 12:30:00,51.53,2746.35,1808.02,37.56,33.0,53.53,51.94,53.72,3.6,3.1,3.89,35.83,59.72,38.12
2026-02-22 12:36:00,51.64,2746.59,1811.51,38.12,32.93,53.88,52.07,54.18,3.58,3.09,3.87,36.21,60.38,37.59
2026-02-22 12:42:00,51.78,2746.87,1812.52,37.59,32.86,54.3,52.28,54.59,3.58,3.05,3.85,36.53,60.05,37.67
2026-02-22 12:48:00,51.96,2746.5,1808.94,37.67,32.79,54.67,52.52,54.76,3.58,3.08,3.86,36.67,60.1,36.33
2026-02-22 12:54:00,52.2,2746.45,1809.48,36.33,32.71,54.9,52.78,54.67,3.55,3.08,3.82,36.98,59.82,36.06
2026-02-22 13:00:00,52.45,2745.79,1813.12,36.06,32.67,54.92,53.01,54.39,3.53,3.06,3.81,37.87,59.81,37.06
2026-02-22 13:06:00,52.73,3018.47,1810.32,37.06,32.59,54.77,53.22,54.33,3.53,3.05,3.77,38.05,68.66,48.74
2026-02-22 13:12:00,53.78,3811.18,1813.9,48.74,32.52,54.62,53.57,54.34,3.47,3.03,3.65,38.24,102.13,53.59
2026-02-22 13:18:00,54.97,4388.49,1821.71,53.59,32.46,54.56,53.74,54.28,3.46,3.02,3.63,38.29,100.21,53.93
2026-02-22 13:24:00,56.01,5122.52,1831.62,53.93,32.39,54.5,53.81,54.04,3.53,3.04,3.75,38.89,97.74,53.95
2026-02-22 13:30:00,57.06,5777.05,1811.81,53.95,32.34,54.31,53.84,53.76,3.56,3.05,3.79,39.75,92.98,54.43
2026-02-22 13:36:00,57.99,6319.08,1817.05,54.43,32.3,54.05,53.84,53.81,3.54,3.07,3.77,40.48,81.03,55.21
2026-02-22 13:42:00,58.82,6640.89,1806.28,55.21,32.29,53.99,53.82,54.64,3.52,3.2,3.76,40.58,74.84,55.96
2026-02-22 13:48:00,59.51,6781.05,1809.81,55.96,32.26,54.39,53.86,55.62,3.5,3.12,3.73,39.28,72.99,56.69
2026-02-22 13:54:00,59.95,6610.54,1811.9,56.69,32.26,55.1,54.02,56.37,3.44,3.09,3.62,38.05,65.48,57.39
2026-02-22 14:00:00,60.26,6792.93,1833.26,57.39,32.26,55.77,54.36,56.95,3.49,3.12,3.68,37.65,62.11,57.72
2026-02-22 14:06:00,60.81,6924.9,1807.38,57.72,32.27,56.31,54.81,57.4,3.49,3.1,3.7,38.25,61.78,57.86
2026-02-22 14:12:00,61.31,7043.35,1811.41,57.86,32.32,56.83,55.27,57.7,3.46,3.1,3.67,38.18,58.23,57.24
2026-02-22 14:18:00,61.67,7004.6,1814.09,57.24,32.4,57.25,55.74,57.89,3.44,3.1,3.63,38.01,60.3,55.4
2026-02-22 14:24:00,61.96,6825.41,1792.63,55.4,32.49,57.55,56.18,57.37,3.43,3.1,3.6,37.84,64.16,54.26
2026-02-22 14:30:00,62.21,6719.71,1817.97,54.26,32.59,57.31,56.56,56.06,3.41,3.08,3.58,38.03,66.69,53.69
2026-02-22 14:36:00,62.32,6897.24,1808.28,53.69,32.7,56.4,56.72,54.96,3.42,3.09,3.62,38.66,65.1,53.42
2026-02-22 14:42:00,62.62,7148.47,1801.72,53.42,32.82,55.45,56.57,54.42,3.49,3.09,3.74,38.55,74.02,53.47
2026-02-22 14:48:00,62.86,7098.76,1808.03,53.47,32.92,54.83,56.2,54.18,3.55,3.11,3.82,38.68,81.27,53.67
2026-02-22 14:54:00,62.93,6793.14,1806.69,53.67,33.0,54.48,55.86,54.04,3.59,3.09,3.84,39.21,89.18,53.85
2026-02-22 15:00:00,62.71,6491.07,1811.88,53.85,33.12,54.29,55.49,54.0,3.63,3.1,3.87,39.83,90.65,53.98
2026-02-22 15:06:00,62.38,6469.91,1808.6,53.98,33.17,54.21,55.2,54.06,3.66,3.1,3.89,40.47,90.84,53.76
2026-02-22 15:12:00,62.15,6800.87,1808.73,53.76,33.23,54.21,54.99,54.09,3.63,3.1,3.85,40.51,88.17,53.32
2026-02-22 15:18:00,62.09,7087.53,1809.55,53.32,33.24,54.19,54.92,53.91,3.61,3.11,3.83,40.35,86.18,52.9
2026-02-22 15:24:00,62.17,7144.8,1809.2,52.9,33.25,54.06,54.91,53.62,3.6,3.1,3.82,39.96,83.61,52.58
2026-02-22 15:30:00,62.29,7110.02,1807.55,52.58,33.23,53.85,54.92,53.37,3.6,3.1,3.82,39.45,82.67,52.41
2026-02-22 15:36:00,62.37,7177.65,1816.79,52.41,33.24,53.62,54.94,53.11,3.6,3.09,3.82,39.91,84.43,52.54
2026-02-22 15:42:00,62.47,7150.24,1805.72,52.54,33.23,53.38,54.94,52.92,3.61,3.11,3.85,40.14,86.48,52.67
2026-02-22 15:48:00,62.44,7243.24,1806.91,52.67,33.2,53.18,54.77,52.91,3.63,3.1,3.86,40.49,84.17,52.87
2026-02-22 15:54:00,62.39,7321.93,1801.83,52.87,33.18,53.09,54.63,53.02,3.68,3.1,3.89,40.81,84.18,45.47
2026-02-22 16:00:00,54.4,4334.78,1811.85,45.47,33.95,51.83,51.64,51.75,3.66,3.1,3.88,40.33,78.15,54.38
2026-02-22 16:06:00,62.62,7505.81,1808.76,54.38,33.14,53.14,54.83,53.47,3.71,3.1,3.91,40.08,72.94,55.06
2026-02-22 16:12:00,62.83,7493.66,1812.23,55.06,33.12,53.31,55.04,54.03,3.7,3.1,3.91,39.9,68.48,55.57
2026-02-22 16:18:00,63.03,7522.99,1821.4,55.57,33.12,53.63,55.29,54.52,3.7,3.1,3.92,39.86,65.54,55.79
2026-02-22 16:24:00,63.2,7484.69,1804.47,55.79,33.13,54.02,55.5,54.96,3.7,3.11,3.9,39.69,59.35,55.98
2026-02-22 16:30:00,63.29,7525.08,1795.17,55.98,33.17,54.41,55.81,55.26,3.69,3.15,3.89,39.53,57.43,56.09
2026-02-22 16:36:00,63.35,7865.78,1801.15,56.09,33.22,54.68,56.3,55.36,3.7,3.16,3.89,39.62,64.01,56.17
2026-02-22 16:42:00,63.71,7917.7,1803.59,56.17,33.3,54.88,56.8,55.38,3.67,3.09,3.88,39.52,69.25,56.56
2026-02-22 16:48:00,64.35,7902.61,1796.36,56.56,33.45,55.06,57.05,55.51,3.66,3.09,3.89,39.53,73.16,56.84
2026-02-22 16:54:00,64.6,7605.69,1795.96,56.84,33.65,55.28,57.1,55.81,3.63,3.09,3.87,39.46,72.1,56.93
2026-02-22 17:00:00,64.68,7349.33,1800.38,56.93,33.88,55.55,57.13,56.15,3.63,3.09,3.86,39.75,69.37,57.04
2026-02-22 17:06:00,64.71,7419.15,1792.63,57.04,34.15,55.87,57.16,56.46,3.65,3.1,3.89,40.61,67.82,57.21
2026-02-22 17:12:00,64.77,7297.43,1798.1,57.21,34.38,56.15,57.27,56.7,3.62,3.09,3.86,40.37,66.15,57.33
2026-02-22 17:18:00,64.85,7439.95,1792.63,57.33,34.61,56.4,57.41,56.9,3.64,3.1,3.89,40.33,66.41,57.41
2026-02-22 17:24:00,64.9,7329.05,1791.04,57.41,34.84,56.62,57.55,57.07,3.63,3.1,3.87,40.07,64.88,57.56
2026-02-22 17:30:00,64.87,7207.71,1788.33,57.56,35.04,56.8,57.7,57.2,3.63,3.03,3.86,39.86,62.68,57.64
2026-02-22 17:36:00,64.88,7134.95,1796.35,57.64,35.23,56.95,57.91,57.29,3.62,3.07,3.85,39.91,55.56,57.65
2026-02-22 17:42:00,64.96,7183.43,1792.65,57.65,35.43,57.04,58.15,57.3,3.62,3.1,3.84,39.86,55.22,57.57
2026-02-22 17:48:00,65.09,7380.4,1797.06,57.57,35.61,57.1,58.39,57.26,3.63,3.11,3.86,39.75,57.94,57.38
2026-02-22 17:54:00,65.43,7440.87,1803.18,57.38,35.81,57.1,58.64,57.16,3.57,3.11,3.8,38.32,55.57,57.18
2026-02-22 18:00:00,65.61,7532.66,1798.13,57.18,36.03,57.07,58.72,57.07,3.55,3.11,3.78,38.87,55.69,56.48
2026-02-22 18:06:00,65.78,7591.38,1824.48,56.48,36.25,57.02,58.67,56.98,3.56,3.11,3.81,39.13,67.1,54.68
2026-02-22 18:12:00,65.84,7534.49,1873.72,54.68,36.44,56.95,58.48,56.49,3.59,3.1,3.86,39.37,78.07,54.02
2026-02-22 18:18:00,65.72,7499.16,1870.94,54.02,36.62,56.57,58.17,55.27,3.59,3.1,3.85,40.15,74.17,53.71
2026-02-22 18:24:00,65.28,7567.56,1865.76,53.71,36.73,55.65,57.66,54.43,3.58,3.1,3.81,40.83,60.64,52.89
2026-02-22 18:30:00,65.26,7672.37,1872.84,52.89,36.77,54.98,57.41,54.08,3.61,3.11,3.84,39.52,62.55,52.32
2026-02-22 18:36:00,65.18,7780.38,1887.6,52.32,36.75,54.47,56.98,53.48,3.63,3.1,3.85,40.24,55.09,52.55
2026-02-22 18:42:00,64.95,7798.01,1868.6,52.55,36.68,53.92,56.54,53.01,3.64,3.1,3.86,40.34,55.33,52.78
2026-02-22 18:48:00,64.7,7812.87,1885.13,52.78,36.59,53.46,56.17,53.05,3.66,3.1,3.87,40.38,56.19,52.72
2026-02-22 18:54:00,64.06,7766.65,1872.22,52.72,36.49,53.3,55.84,53.19,3.71,3.11,3.91,40.13,53.91,54.23
2026-02-22 19:00:00,63.86,7553.45,1870.19,54.23,36.4,53.31,55.44,53.43,3.7,3.09,3.92,40.77,55.15,55.75
2026-02-22 19:06:00,63.81,7584.35,1862.68,55.75,36.28,53.47,55.25,54.39,3.62,3.09,3.84,40.6,55.18,56.59
2026-02-22 19:12:00,63.63,7696.8,1860.31,56.59,36.19,53.97,55.28,55.39,3.61,3.1,3.83,39.98,55.26,57.0
2026-02-22 19:18:00,63.66,7626.66,1857.11,57.0,36.09,54.56,55.59,55.99,3.59,3.1,3.8,38.44,54.99,57.34
2026-02-22 19:24:00,63.74,7643.25,1870.33,57.34,35.98,55.1,56.0,56.38,3.59,3.12,3.81,38.12,55.42,57.61
2026-02-22 19:30:00,63.74,7585.92,1862.08,57.61,35.9,55.5,56.5,56.61,3.58,3.13,3.81,38.46,55.27,57.86
2026-02-22 19:36:00,63.82,7426.08,1859.83,57.86,35.8,55.83,57.01,56.8,3.58,3.1,3.81,38.45,56.46,58.0
2026-02-22 19:42:00,63.81,7394.67,1869.95,58.0,35.72,56.13,57.46,57.0,3.35,3.1,3.85,38.76,61.11,58.13
2026-02-22 19:48:00,61.81,7366.74,1873.11,58.13,35.63,56.36,57.95,57.1,3.73,3.1,3.89,39.01,73.77,58.51
2026-02-22 19:54:00,61.56,5870.59,1871.96,58.51,35.57,56.61,58.28,57.29,3.72,3.1,3.9,38.61,63.47,58.49
2026-02-22 20:00:00,61.6,4466.87,1869.44,58.49,35.52,57.05,58.19,57.87,3.75,3.11,3.94,38.71,57.25,58.35
2026-02-22 20:06:00,60.84,4308.02,1808.94,58.35,35.49,57.42,58.32,58.12,3.72,3.12,3.89,39.0,55.28,57.83
2026-02-22 20:12:00,60.57,4173.55,1846.67,57.83,35.45,57.72,58.46,58.27,3.7,3.11,3.89,38.61,54.76,57.39
2026-02-22 20:18:00,60.55,3979.41,1851.95,57.39,35.41,57.97,58.58,58.2,3.71,3.1,3.89,38.23,54.5,57.29
2026-02-22 20:24:00,60.28,3797.93,1812.2,57.29,35.36,58.11,58.7,58.03,3.76,3.11,3.94,37.93,55.28,56.73
2026-02-22 20:30:00,60.07,3917.4,1799.61,56.73,35.31,58.13,58.8,57.92,3.78,3.16,3.95,36.67,60.9,56.46
2026-02-22 20:36:00,60.48,3775.2,1800.83,56.46,35.24,58.09,58.86,57.84,3.77,3.32,3.93,36.37,58.55,54.94
2026-02-22 20:42:00,60.3,2891.29,1789.89,54.94,35.18,58.05,58.79,57.72,3.74,3.4,3.89,35.77,17.36,51.07
2026-02-22 20:48:00,57.76,2764.59,1776.13,51.07,35.13,58.03,58.17,57.68,3.63,3.12,3.79,35.44,-1.28,48.82
2026-02-22 20:54:00,54.43,2764.44,1794.98,48.82,35.07,58.0,57.97,57.44,3.65,3.01,3.84,34.17,-1.28,47.66
2026-02-22 21:00:00,50.92,2765.78,1782.7,47.66,35.0,57.94,57.91,57.2,3.66,3.09,3.85,35.94,-1.28,47.07
2026-02-22 21:06:00,46.16,2770.65,1791.22,47.07,34.94,57.8,57.85,56.96,3.67,3.1,3.86,37.17,-1.29,47.07
2026-02-22 21:12:00,41.91,2762.81,1812.07,47.07,34.87,57.51,57.81,56.6,3.68,3.1,3.86,37.34,-1.28,47.0
2026-02-22 21:18:00,38.24,2762.08,1807.02,47.0,34.8,57.07,57.8,56.11,3.68,3.23,3.85,37.87,-1.28,46.26
2026-02-22 21:24:00,34.69,2780.25,1794.65,46.26,34.73,56.5,57.65,55.58,3.65,3.1,3.79,38.93,-1.29,45.68
2026-02-22 21:30:00,32.65,2772.64,1856.26,45.68,34.67,56.05,57.52,55.19,3.66,3.14,3.81,39.94,-1.29,45.65
2026-02-22 21:36:00,30.8,4490.35,1866.06,45.65,34.6,55.11,57.02,54.24,3.61,3.16,3.72,39.76,-1.28,50.35
2026-02-22 21:42:00,28.07,7410.96,1911.08,50.35,34.54,53.42,54.5,53.2,3.48,3.09,3.58,40.82,-1.28,53.13
2026-02-22 21:48:00,26.01,5189.0,1880.8,53.13,34.47,55.65,54.9,55.44,3.6,3.04,3.76,41.16,-1.29,54.48
2026-02-22 21:54:00,24.22,4640.68,1881.5,54.48,34.41,57.69,55.84,57.25,3.74,3.03,3.94,40.96,-1.28,54.55
2026-02-22 22:00:00,27.31,3998.96,2015.23,54.55,34.28,58.35,56.75,57.56,3.67,3.17,3.8,39.75,-1.29,54.58
2026-02-22 22:06:00,43.31,3187.89,3391.89,54.58,47.54,59.08,57.44,57.9,3.55,3.05,3.62,39.18,-1.23,55.13
2026-02-22 22:12:00,49.22,3177.53,4493.02,55.13,56.83,60.1,57.23,59.07,3.54,3.11,3.61,37.95,49.16,56.05
2026-02-22 22:18:00,42.22,3363.67,4865.44,56.05,53.74,60.97,53.04,60.74,3.52,3.13,3.59,38.34,74.39,55.37
2026-02-22 22:24:00,35.24,4394.27,4970.78,55.37,45.56,60.93,46.54,62.11,3.57,3.11,3.64,38.02,83.72,55.49
2026-02-22 22:30:00,31.08,4817.73,5010.43,55.49,40.73,60.06,42.13,62.76,3.62,3.1,3.7,39.41,75.7,56.79
2026-02-22 22:36:00,29.15,5025.81,4989.68,56.79,38.38,58.85,39.47,62.8,3.65,3.09,3.73,40.04,65.94,58.06
2026-02-22 22:42:00,28.52,5377.06,5049.94,58.06,37.91,57.64,38.59,62.55,3.66,3.06,3.75,40.31,56.17,58.94
2026-02-22 22:48:00,29.5,5686.77,5068.94,58.94,38.69,56.74,39.17,62.14,3.7,3.08,3.79,40.71,47.87,57.85
2026-02-22 22:54:00,30.88,4076.28,5002.72,57.85,40.02,56.94,40.5,61.93,3.74,3.11,3.82,41.78,34.37,52.94
2026-02-22 23:00:00,30.94,3323.57,4553.51,52.94,41.28,57.29,41.36,61.85,3.72,3.11,3.76,42.07,45.24,52.48
2026-02-22 23:06:00,30.94,3349.47,4530.78,52.48,41.52,56.55,41.66,61.37,3.69,3.16,3.72,41.43,50.03,54.12
2026-02-22 23:12:00,30.5,3700.54,4493.17,54.12,41.36,55.31,41.84,60.6,3.77,3.22,3.81,39.91,56.48,55.45
2026-02-22 23:18:00,30.7,3712.98,4436.06,55.45,41.16,54.23,42.15,59.79,3.8,3.22,3.84,39.09,60.99,56.05
2026-02-22 23:24:00,31.97,3495.85,4320.51,56.05,40.96,53.7,42.65,59.24,3.75,3.2,3.78,38.59,64.53,55.99
2026-02-22 23:30:00,32.54,3403.26,4060.36,55.99,42.88,53.36,43.13,58.81,3.77,3.21,3.8,38.61,68.93,56.15
2026-02-22 23:36:00,31.46,3350.56,4799.26,56.15,43.32,52.84,43.54,58.14,3.85,3.35,3.9,39.33,79.87,57.34
2026-02-22 23:42:00,33.98,3035.15,5116.5,57.34,43.05,52.62,44.01,57.8,3.77,3.47,3.8,40.02,72.8,58.56
2026-02-22 23:48:00,34.55,2758.53,5029.86,58.56,43.34,52.29,44.44,57.24,3.73,3.46,3.77,40.71,65.56,59.14
2026-02-22 23:54:00,35.42,2739.66,4569.99,59.14,44.09,52.01,44.69,56.83,3.72,3.19,3.77,40.05,59.08,58.62
2026-02-23 00:00:00,36.17,2643.37,4422.92,58.62,44.17,51.67,44.85,56.38,3.73,3.16,3.79,39.55,65.06,57.43
2026-02-23 00:06:00,36.36,2638.45,4289.98,57.43,45.15,51.38,44.92,55.88,3.72,3.08,3.78,38.47,73.55,56.83
2026-02-23 00:12:00,37.05,2628.13,4044.5,56.83,45.3,51.09,44.87,55.47,3.72,2.97,3.79,38.0,79.85,56.36
2026-02-23 00:18:00,36.01,2510.25,4021.94,56.36,44.74,50.9,44.04,55.24,3.73,2.98,3.81,37.73,83.06,55.92
2026-02-23 00:24:00,32.13,2360.74,4008.36,55.92,42.39,50.67,40.9,55.04,3.75,3.0,3.83,37.59,85.01,55.45
2026-02-23 00:30:00,28.9,2128.49,4012.18,55.45,39.18,50.1,37.27,54.8,3.72,3.02,3.79,37.61,86.86,55.01
2026-02-23 00:36:00,27.13,1745.04,3720.25,55.01,37.78,49.52,35.12,54.68,3.69,2.97,3.75,37.66,85.05,54.56
2026-02-23 00:42:00,26.22,1211.14,3637.3,54.56,38.26,49.23,34.13,54.81,3.76,2.97,3.83,37.92,73.74,54.4
2026-02-23 00:48:00,26.3,983.13,4034.57,54.4,38.32,48.81,33.64,54.82,3.77,3.0,3.84,38.12,64.71,54.68
2026-02-23 00:54:00,27.42,1035.25,4108.17,54.68,38.14,47.71,33.76,54.64,3.74,3.03,3.81,37.95,60.57,55.2
2026-02-23 01:00:00,29.56,1312.09,4040.17,55.2,37.93,46.76,34.67,54.19,3.75,3.07,3.82,37.71,59.74,55.64
2026-02-23 01:06:00,30.19,1522.34,4015.78,55.64,37.72,46.4,34.98,53.56,3.77,3.09,3.82,37.26,57.91,55.81
2026-02-23 01:12:00,30.4,1573.05,4020.07,55.81,37.54,46.34,35.28,53.18,3.73,3.1,3.78,36.9,51.76,55.78
2026-02-23 01:18:00,31.45,1826.76,4008.78,55.78,37.35,46.23,35.69,52.77,3.77,3.13,3.82,36.94,46.98,55.31
2026-02-23 01:24:00,32.46,1816.91,4017.25,55.31,37.14,46.19,36.18,52.45,3.75,3.15,3.8,36.81,44.37,52.77
2026-02-23 01:30:00,33.77,1936.33,4006.43,52.77,36.95,46.37,36.72,52.29,3.73,3.15,3.78,36.66,47.83,51.3
2026-02-23 01:36:00,34.84,2182.57,4013.23,51.3,37.3,46.68,37.35,52.22,3.73,3.15,3.78,36.49,47.49,50.9
2026-02-23 01:42:00,35.49,2217.7,3881.2,50.9,38.33,47.04,37.93,52.23,3.7,3.05,3.75,36.58,44.94,49.78
2026-02-23 01:48:00,34.65,2583.24,4028.05,49.78,38.44,47.24,38.12,52.17,3.7,3.04,3.77,37.48,52.17,49.84
2026-02-23 01:54:00,32.37,3055.02,4097.89,49.84,38.34,47.3,37.81,52.13,3.66,3.04,3.74,38.11,57.53,50.31
2026-02-23 02:00:00,30.06,3648.35,4031.05,50.31,37.81,46.98,36.61,51.78,3.64,3.05,3.71,38.18,63.7,51.18
2026-02-23 02:06:00,28.14,3688.37,4873.88,51.18,36.08,46.75,35.02,51.54,3.63,3.03,3.68,38.44,60.02,52.04
2026-02-23 02:12:00,26.95,3511.51,4972.29,52.04,34.55,46.62,33.83,51.51,3.62,2.99,3.67,38.95,50.31,51.95
2026-02-23 02:18:00,26.48,3655.69,5017.5,51.95,34.22,46.41,33.28,51.48,3.67,2.99,3.76,39.54,48.28,51.6
2026-02-23 02:24:00,26.98,3874.09,5027.13,51.6,35.01,45.78,33.36,51.14,3.74,3.06,3.87,40.63,52.66,51.49
2026-02-23 02:30:00,28.01,3964.89,5149.85,51.49,35.51,45.42,33.86,50.88,3.71,3.23,3.85,41.61,55.37,51.69
2026-02-23 02:36:00,29.03,4020.36,4941.62,51.69,35.7,45.14,34.43,50.57,3.67,3.21,3.81,41.91,54.67,51.96
2026-02-23 02:42:00,30.1,3833.18,4922.42,51.96,35.91,45.13,35.06,50.51,3.62,3.1,3.76,40.04,49.53,51.63
2026-02-23 02:48:00,30.96,3886.27,5259.11,51.63,36.43,45.4,35.76,50.62,3.61,3.0,3.77,38.33,49.15,51.1
2026-02-23 02:54:00,31.59,3816.51,5415.05,51.1,36.74,45.44,36.31,50.62,3.65,3.08,3.82,36.7,53.42,50.7
2026-02-23 03:00:00,32.12,3385.05,5366.94,50.7,37.12,45.67,36.77,50.77,3.64,3.06,3.82,35.38,50.94,49.92
2026-02-23 03:06:00,32.22,3373.45,5211.22,49.92,37.18,45.71,36.97,50.72,3.65,3.0,3.83,36.61,53.73,49.67
2026-02-23 03:12:00,31.84,3519.65,5016.53,49.67,37.24,45.64,36.9,50.6,3.73,2.98,3.96,37.7,56.83,49.58
2026-02-23 03:18:00,30.42,3449.92,5229.86,49.58,37.07,45.56,36.52,50.42,3.74,3.07,3.94,35.37,58.48,49.46
2026-02-23 03:24:00,29.1,3569.66,5146.31,49.46,36.84,45.47,35.86,50.2,3.78,3.04,3.95,33.24,58.31,49.03
2026-02-23 03:30:00,27.98,3600.26,5009.88,49.03,36.39,45.46,35.1,50.15,3.78,2.97,3.92,32.46,52.53,48.31
2026-02-23 03:36:00,27.54,3741.34,4866.64,48.31,36.1,45.53,34.76,50.02,3.81,2.96,3.95,31.19,47.66,46.78
2026-02-23 03:42:00,27.91,3694.17,5188.64,46.78,36.57,45.58,34.97,49.9,3.81,3.13,3.96,31.05,45.43,45.65
2026-02-23 03:48:00,28.74,3679.9,4994.39,45.65,37.08,45.6,35.43,49.77,3.81,3.05,3.96,31.33,43.25,43.45
2026-02-23 03:54:00,29.72,3521.56,4863.5,43.45,37.41,45.74,36.02,49.71,3.78,3.0,3.93,31.03,45.12,42.8
2026-02-23 04:00:00,30.67,3961.63,4872.42,42.8,37.81,45.85,36.58,49.55,3.78,2.93,3.93,33.28,48.85,44.64
2026-02-23 04:06:00,31.47,5849.66,5445.4,44.64,38.18,45.11,36.83,48.89,3.75,2.82,3.92,33.87,72.59,47.3
2026-02-23 04:12:00,31.72,4819.34,5217.84,47.3,37.78,44.97,37.13,48.67,3.69,2.72,3.86,34.92,62.79,48.33
2026-02-23 04:18:00,31.41,4443.83,5714.95,48.33,37.6,45.18,37.2,48.82,3.65,2.84,3.82,34.93,49.82,49.27
2026-02-23 04:24:00,30.41,4709.17,6339.8,49.27,37.28,45.08,36.96,48.74,3.68,3.15,3.86,35.51,39.6,48.77
2026-02-23 04:30:00,29.46,4675.34,5416.47,48.77,37.17,44.94,36.61,48.58,3.7,3.16,3.89,36.54,31.57,45.19
2026-02-23 04:36:00,28.63,4374.69,5460.28,45.19,36.96,44.87,36.07,48.52,3.72,3.08,3.92,37.1,46.5,45.49
2026-02-23 04:42:00,28.14,4440.59,5490.25,45.49,36.65,44.64,35.56,48.4,3.73,3.09,3.94,37.91,51.98,47.12
2026-02-23 04:48:00,28.0,4436.98,5499.48,47.12,36.74,44.33,35.35,48.32,3.75,3.11,3.95,38.42,54.8,48.42
2026-02-23 04:54:00,28.49,4643.71,5506.5,48.42,37.17,44.15,35.46,48.37,3.76,3.1,3.96,39.98,56.55,49.45
2026-02-23 05:00:00,29.49,4673.35,5571.72,49.45,37.35,44.31,36.0,48.67,3.78,3.11,3.98,39.97,51.22,49.81
2026-02-23 05:06:00,30.6,4626.57,5506.2,49.81,37.53,44.92,36.81,49.32,3.77,3.1,3.98,39.92,42.69,47.78
2026-02-23 05:12:00,31.79,5056.6,5501.43,47.78,38.02,46.05,37.94,50.31,3.74,3.1,3.95,39.98,42.31,46.21
2026-02-23 05:18:00,32.64,5622.97,5546.4,46.21,38.45,47.9,39.3,51.58,3.72,3.11,3.94,40.45,28.66,44.01
2026-02-23 05:24:00,32.52,5957.81,5499.08,44.01,39.28,50.42,40.83,52.52,3.7,3.11,3.92,40.9,5.81,43.34
2026-02-23 05:30:00,31.0,5523.48,5854.4,43.34,39.75,51.43,40.32,53.26,3.71,3.14,3.93,41.37,19.23,44.04
2026-02-23 05:36:00,28.74,4890.83,5987.78,44.04,38.32,51.52,38.37,53.96,3.71,3.18,3.94,43.21,44.05,46.33
2026-02-23 05:42:00,27.27,4871.25,6004.02,46.33,36.65,51.24,36.76,54.42,3.7,3.17,3.92,44.12,50.25,48.06
2026-02-23 05:48:00,26.91,4891.68,6037.96,48.06,35.96,51.13,36.32,54.79,3.68,3.16,3.9,40.98,49.97,48.53
2026-02-23 05:54:00,27.25,4908.9,6028.2,48.53,35.84,51.34,36.68,55.19,3.67,3.16,3.89,39.95,45.86,47.77
2026-02-23 06:00:00,28.06,4944.99,5993.93,47.77,36.17,51.84,37.57,55.57,3.66,3.15,3.88,39.61,44.15,46.89
2026-02-23 06:06:00,28.97,4935.34,6027.82,46.89,36.95,52.33,38.32,55.9,3.67,3.18,3.88,39.78,45.68,47.17
2026-02-23 06:12:00,29.77,5076.37,6004.71,47.17,37.64,52.67,39.03,56.16,3.66,3.19,3.88,39.18,43.89,46.33
2026-02-23 06:18:00,30.57,4976.9,5969.08,46.33,38.36,53.27,39.95,56.45,3.65,3.18,3.86,38.53,44.45,45.0
2026-02-23 06:24:00,31.24,4930.1,6074.2,45.0,39.22,54.16,40.84,56.58,3.64,3.27,3.85,38.18,43.83,43.77
2026-02-23 06:30:00,31.55,4957.58,5908.86,43.77,39.93,55.1,41.56,56.3,3.62,3.2,3.82,38.31,39.7,42.85
2026-02-23 06:36:00,31.15,4817.96,5986.15,42.85,40.11,55.66,41.41,55.99,3.64,3.19,3.85,38.52,45.99,43.3
2026-02-23 06:42:00,29.99,4901.91,6022.07,43.3,39.05,55.4,39.92,56.23,3.66,3.21,3.88,38.13,46.22,44.23
2026-02-23 06:48:00,28.94,4998.77,5979.95,44.23,37.79,54.96,38.71,56.42,3.68,3.2,3.9,37.82,44.99,44.43
2026-02-23 06:54:00,28.41,5046.98,5985.19,44.43,37.0,54.64,38.13,56.5,3.71,3.2,3.93,37.22,45.01,43.86
2026-02-23 07:00:00,28.38,5040.63,5984.03,43.86,36.76,54.56,38.02,56.45,3.74,3.19,3.95,36.63,45.0,43.42
2026-02-23 07:06:00,28.58,5062.9,5998.39,43.42,36.81,54.46,38.09,56.37,3.75,3.19,3.97,37.16,45.29,43.3
2026-02-23 07:12:00,28.9,4962.22,5998.52,43.3,37.02,54.34,38.32,56.21,3.74,3.18,3.96,36.35,44.5,42.84
2026-02-23 07:18:00,29.27,4840.12,6006.12,42.84,37.36,54.3,38.55,56.0,3.73,3.18,3.95,36.97,45.28,43.14
2026-02-23 07:24:00,29.64,4829.8,6001.95,43.14,37.55,54.09,38.63,55.93,3.72,3.17,3.95,37.2,45.09,43.72
2026-02-23 07:30:00,29.96,4767.77,6006.98,43.72,37.71,53.77,38.68,55.92,3.71,3.17,3.94,37.11,45.0,44.39
